conceptId;Beschrijving;conceptId;Beschrijving Matecat
438216009;ballon expulsie test;438216009;Ballon uitzetting test
438300009;leverbiopsie onder echo;438300009;Biopsie van de lever met behulp van echografie begeleiding
438303006;verwijderen van vreemd voorwerp uit weke delen van oor;438303006;Verwijdering van vreemde voorwerpen uit de weke delen van oor
438306003;CT regio submandibularis;438306003;Computertomografie van submandibulaire gebied
438308002;ct geleide pancreaspunctie;438308002;Percutane aspiratie van de alvleesklier met behulp van computertomografie begeleiding
438309005;percutane transluminale tijdelijke balloon occlusie van arteria iliaca communis onder fluoroscopische begeleiding;438309005;Percutane transluminale tijdelijke ballon occlusie van gemeenschappelijke iliac slagader met behulp van fluoroscopic begeleiding
438320005;angiografie met mobiele beeldversterker;438320005;Met behulp van mobiele beeldversterker angiografie
438337003;herstel van arterioveneuze greffe;438337003;Reparatie van Arterioveneuze graft
438338008;totale gastrectomie met uitgebreide lymfadenectomie;438338008;Totale Gastrectomie met uitgebreide lymphadenectomy
438348005;lumbaalpunctie met fluoroscopische begeleiding;438348005;Lumbaalpunctie met behulp van fluoroscopic begeleiding
438362003;laminectomie met transectie van spinale accessoire zenuw;438362003;Excisie van lamina van wervel met transect van nervus
438363008;verwijdern van cervicale discusprothese via anterieure appraoch;438363008;Verwijdering van cervicale totale tussenwervelschijf prothese met behulp van anterieure benadering
438364002;vervangen van onderdelen van hartvervangend systeem;438364002;Vervanging van onderdelen van kunsthart
438369007;craniotomie en transectie van het tentorium cerebelli;438369007;Insnijding van de botten van schedel en het transect van tentorium cerebelli
438371007;decompressie van de medulla en ruggemerg door middel van suboccipitale craniectomie en cervicale laminectomie;438371007;Excisie van het bot van de schedel van de suboccipital en lamina van cervicale wervel voor decompressie van medulla en ruggenmerg
438374004;cervicale laminoplastie met decompressie van het ruggemerg;438374004;Wederopbouw van lamina van cervicale wervel met decompressie van het ruggenmerg
438410001;percutane embolisatie van arteria hepatica communis onder fluoroscopische begeleiding;438410001;Percutane embolisatie van gemeenschappelijke hepatische slagader met behulp van fluoroscopic begeleiding kan leiden
438411002;percutane embolisatie van aneurysme van arteria spinalis onder fluoroscopische begeleiding;438411002;Percutane embolisatie van spinale aneurysma met behulp van fluoroscopic begeleiding kan leiden
438412009;percutane transluminale angioplastie van arterie vertebralis onder fluoroscopische begeleiding;438412009;Percutane transluminale angioplasty van Vertebrale slagader met behulp van fluoroscopic begeleiding
438413004;percutane transluminale balloon occlusie test van arteria carotis onder fluoroscopische begeleiding;438413004;Percutane transluminale ballon testen occlusie van de halsslagader met behulp van fluoroscopic begeleiding
438414005;percutane transluminale tijdelijke ballon occlusie van de arteria iliaca interna onder fluoroscopische begeleiding;438414005;Percutane transluminale tijdelijke ballon occlusie van interne iliac slagader met behulp van fluoroscopic begeleiding
438415006;trans - arteria hepatica radioembolisatie met yttrium - 90 microsferen;438415006;Trans - arterial hepatische radioembolization met behulp van yttrium - 90 microsferen
438416007;echografie van het abdomen en het urologisch stelsel;438416007;Echografie van de buik en urinewegen
438456009;ligatie van hemorrho ï dale arterie;438456009;Afbinding van hemorrhoidal artery
438489009;verlengen van bovenarmpees;438489009;Het verlengen van de pees van de bovenarm
438490000;transluminele dilatatie van waterkanaal van oog;438490000;Transluminale dilatatie van waterige uitstroom kanaal
438493003;greffen van bot naar metatarsaal met microvasculaire anastomose;438493003;Enten van bot te middenvoetsbeen met microvasculaire wapendrager
438519003;transpositie van arterioveneuze fistel;438519003;Omzetting van Arterioveneuze fistels
438522001;percutane embolisatie spinaal neoplasma onder fluoroscopische begeleiding;438522001;Percutane embolisatie van spinale gezwellen met behulp van fluoroscopic begeleiding kan leiden
438523006;percutane transluminale ballon occlusie test van de arteria cerebri media onder fluoroscopische begeleiding;438523006;Percutane transluminale ballon testen occlusie van middelste cerebrale slagader met behulp van fluoroscopic begeleiding
438524000;percutane transluminale embolisatie van een tak van de arteria gastroduodenalis onder fluoroscopische begeleiding;438524000;Percutane transluminale embolisatie kan leiden van tak van gastroduodenal slagader met behulp van fluoroscopic begeleiding
438526003;percutane veneuze embolisatie van cerebrale arterioveneuze malforatie onder fluoroscopische controle;438526003;Percutane veneuze embolisatie van cerebrale arterioveneuze fistel met behulp van doorlichting
438529005;leverablatie onder NMR;438529005;Ablatie van de lever met behulp van magnetische resonantie beeldvorming begeleiding
438531001;magnetische resonantie angiografie van de arteria iliaca communis;438531001;Magnetische resonantie angiografie van iliac slagader
438533003;percutane transluminale cutting balloon angioplastie van vene onder fluoroscopische guidance;438533003;Percutane transluminale snijden ballon angioplasty van ader met behulp van fluoroscopic begeleiding
438544006;bijwerken van instellingen van processor van cochleair implant;438544006;Aanpassing van de bewerker van cochleair implantaat
438546008;ligatuur van arterioveneuze dialysefistel;438546008;Afbinding van dialyse Arterioveneuze fistels
438548009;ligatie van arterioveneuze dialysefistel;438548009;Afbinding van Arterioveneuze dialyse prothese
438554005;reconstructie os frontale met autologe greffe;438554005;Wederopbouw van voorhoofd met behulp van autograft
438555006;chemodenervatie van anale interne sfincter;438555006;Chemodenervatie van de interne kringspier van de anus
438557003;discectomie en totale lumbalee discusarthroplastiek via anterieure appraoch;438557003;Excisie en totale vervanging van lumbale tussenwervelschijf met prothese door anterieure benadering
438558008;atriale cardioversie;438558008;Gelijkstroom atriale defibrillatie
438560005;percutane fixatie van een luxatie van het distale radioulnaire gewricht;438560005;Percutane skelet fixatie van dislocatie van inferieure radioulnar gemeenschappelijke organisatiestructuur
438561009;reductie en percutane fixatie van een interfalangeaal gewricht van de teen;438561009;Percutane skelet fixatie van dislocatie van interfalangeale gewricht van voet met manipulatie
438562002;reconstructie van luxerende patella met patellectomie;438562002;Excisie van de patella en de wederopbouw van patellofemoral gezamenlijke voor terugkerende dislocatie
438563007;splijten van de clavicula;438563007;Verdeling van de clavicula
438567008;intrauteriene foetale transfusie met behulp van echografie;438567008;Uteriene foetale transfusie met behulp van echografie begeleiding
438571006;partiele laag thoracale corporectomie met decompressie van ruggemerg , zenuwwortels en cauda equina via thoracolumbale appraoch;438571006;Gedeeltelijke besnijdenis van lichaam van lagere thoracale wervel met decompressie van ruggenmerg en zenuwwortels cauda equina door de aanpak van de thoracolumbar
438572004;thoracale laminectomie and excisie van intraduraal spinaal letsel;438572004;Excisie van lamina van thoracale wervel en excisie van intradural spinale laesie
438573009;sympathectomie van de arcus palmaris superficialis;438573009;Sympathectomy voor oppervlakkige palmar arch
438576001;excisie en primaire sutuur van een coccygeaal drukulcus met coccygectomie;438576001;Excisie en primaire hechtdraad coccygeal druk Ulcus met coccygectomy
438594007;fluoroscopisch geleid met endovasculaire snoer repositioneren van een centraal veneuze katheter;438594007;Herpositionering van centraal veneuze katheter door endovasculair snare met behulp van fluoroscopic begeleiding
438598005;revisie cervicale discusprothese via anterieure appraoch;438598005;Herziening van cervicale totale tussenwervelschijf prothese met behulp van anterieure benadering
438601000;lysis van adhesies in de voorste oogkamer met laser;438601000;Lysis van verklevingen van anterieure segment van het oog met behulp van laser
438603002;therapeutische hyperventilatie in kader van cerebraal trauma;438603002;Hyperventilatie therapie voor traumatisch hersenletsel
438605009;microvoltmeting van T golf veranderingen ter beoordeling van ventriculaire arrhytmie ë n;438605009;Meting van dB µ V T golf alternans voor ventriculaire aritmie beoordeling
438610008;incisie van diep zacht weefsel absces;438610008;Insnijden van diepe abces van zacht weefsel
438613005;incisie en subcutane insertie van botgreffe in de schedel;438613005;Incisie en subcutane invoeging van bottransplantatie aan schedel
438617006;transsectie n vestibularis via transcrani ë le toegang;438617006;Nervus vestibularis sectie door transcraniale aanpak
438619009;insertie van afterloading balloon catheter in borst voor radiotherapie;438619009;Inbrengen van afterloading ballon katheter voor radiotherapie in de borst met behulp van imaging begeleiding
438620003;insertie van afterloading brachytherapie katheter voor radiotherapie in borst onder begeleiding van beeldvorming;438620003;Inbrengen van afterloading brachytherapie katheter voor radiotherapie in de borst met behulp van imaging begeleiding
438624007;cervicale laminectomie met transectie van dentate ligament;438624007;Uitsnijden van lamina van halswervel met doorsnijding van dentate ligament
