snomed b id;snomed b term;thot id;thot term
439457005;percutane polymeer embolisatie cerebraal veneuze sinus via fluoroscopie;439457005;percutane polymeer embolisatie cerebraal veneuze sinus via fluoroscopie
439463001;termografie van het onderste lidmaat;439463001;termografie van het onderste lidmaat
439464007;fluoscopie geleide infiltratie van lumbaal facetgewricht;439464007;injectie van facetgewricht lumbale wervelkolom onder scopie
439465008;fluoroscopisch geleide infiltratie van thoracaal facetgewricht;439465008;infiltratie van thoracaal facetgewricht geleide
439466009;percutane transjugulaire embolisatie van de varices van de maag onder fluoroscopische begeleiding;439466009;percutane transjugulaire embolisatie van de varices van de maag onder fluoroscopische begeleiding
439475006;computer tomografische venografie van de vena pulmonalis;439475006;ct venografie van vena pulmonalis
439491009;insertie van gevasculariseerd weefsel ter hoogte van de handwortelbeentjes;439491009;insertie van gevasculariseerd weefsel ter hoogte van de handwortelbeentjes
439494001;herstel van een n . digitalis in de voet;439494001;herstel van een n . digitalis in de voet
439497008;cysto - urethroscopie met excisie van de interne sfincter;439497008;cysto - urethroscopie met excisie van de interne sfincter
439499006;craniectomie en excisie van infratentori ë le hersentumor;439499006;craniectomie en excisie van infratentori ë le hersentumor
439517009;herpositioneren van een perifeer geplaatste centraal veneuze katheter onder fluoroscopische begeleiding;439517009;herpositioneren van een perifeer geplaatste centrale catheter onder fluoroscopische begeleiding
439522009;lyse van vitreumadhesies;439522009;lyse van vitreumadhesies
439523004;sympathectomie van a digitalis;439523004;sympathectomie van a digitalis
439524005;dissectie van sinus cavernosus voor obliteratie van aneurysma van arteria carotis;439524005;dissectie van sinus cavernosus voor obliteratie van aneurysma
439526007;incisie en drainage van het heupgewricht;439526007;incisie en drainage van het heupgewricht
439528008;partiele thoracale corporectomie met decompressie van ruggemerg en zenuwwortels via transthoracale appraoch;439528008;partiele thoracale corporectomie met decompressie van ruggemerg en zenuwwortels via transthoracale appraoch
439529000;endovasculair herstel van een aneurysma van de arteria iliaca communis;439529000;endovasculair herstel van aneurysma
439530005;fluoroscopisch geleide percutane intradiscale annuloplasty;439530005;fluoroscopisch geleide percutane intradiscale annuloplasty
439533007;endoscopische ballon dilatatie van ostium paranasale sinus;439533007;endoscopische ballon dilatatie van ostium paranasale sinus
439536004;percutane angiografie van arteria cerebralis met plaatsen van drug - eluting - stent onder fluoroscopische begeleiding;439536004;percutane angiografie van arteria cerebralis met plaatsen van drug - eluting - stent onder fluoroscopische begeleiding
439537008;percutane fluoroscopische arteri ë le en veneuze embolisatie cerebrale av fistel;439537008;percutane arteri ë le en veneuze embolisatie van cerebrale arterioveneuze malforatie onder fluoroscopische controle
439539006;percutane embolisatie van een arterioveneuze fistel van de spinale dura mater onder fluluoroscopische begeleiding;439539006;percutane embolisatie van arterioveneuze fistel van de spinale dura mater onder fluluoroscopische begeleiding
439541007;percutane trombectomie van ateria cerebralis onder fluoroscopische begeleiding;439541007;percutane trombectomie van ateria cerebralis onder fluoroscopische begeleiding
439542000;percutane transjugulare embolisatie van een oesofageale vene onder fluoroscopische begeleiding;439542000;percutane transjugulaire embolisatie van een oesofageale vene onder fluoroscopische begeleiding
439543005;percutane transluminale polymeer embolisatie van arteria cerebralis onder fluoroscopische begeleiding;439543005;percutane transluminale polymeer embolisatie van arteria cerebralis onder fluoroscopische begeleiding
439544004;sympathectomie mbv fluoroscopie;439544004;sympathectomie mbv fluoroscopie
439571004;reconstructie os frontale met allogreffe;439571004;reconstructie os frontale met allogreffe
439572006;veneuze bypass van arteria axillaris naar arteria brachialis;439572006;bypass van arteria axillaris naar arteria brachialis met veneuze greffe
439573001;open revisie van de femorale anastomose van de synthetische arteri ë le bypass greffe gebruikmakend van een autogene veneuze patch;439573001;open revisie van de femorale anastomose van de synthetische arteri ë le bypass greffe gebruikmakend van een autogene veneuze patch
439587001;harvesting van dunne darm uit een donor cadaver;439587001;harvesting van dunne darm uit een donor cadaver
439588006;anusscopie met anorectale dilatatie;439588006;anusscopie met anorectale dilatatie
439625002;percutane mechanische trombectomie cerebraal veneuze sinus via fluoroscopie;439625002;percutane mechanische trombectomie cerebraal veneuze sinus via fluoroscopie
439632006;reconstructie van mediaal collateraal ligament van de elleboog met peesgreffe;439632006;reconstructie van mediaal collateraal ligament van de elleboog met peesgreffe
439634007;herstel van extensorpees thv onderste lidmaat;439634007;herstel van extensorpees thv onderste lidmaat
439700004;percutane transluminele angioplastie van cerebral veneuze sinus via fluoroscopie;439700004;percutane transluminale angioplastie van cerebral veneuze sinus via fluoroscopie
439705009;sutuur van een n . digitalis in de hand;439705009;sutuur van n . digitalis in de hand
439706005;sutuur motorische tak van n ulnaris;439706005;sutuur motorische tak van n ulnaris
439707001;transmyocardiaal sluiten van vsd met …?;439707001;transmyocardiaal sluiten van vsd met ??
439714004;transmyocardiale sluiting ventriculair septum defect met catheter implant en cardiopulmonaire bypass;439714004;transmyocardiale sluiting ventriculair septum defect met catheter implant en cardiopulmonaire bypass
439715003;neurectomie van intrinsiek spier van de voet;439715003;neurectomie van intrinsiek spier van de voet
439728005;toediening van radiopharmaceutisch agens via intra - arteri ë le route;439728005;toediening van radiopharmaceutisch agens via intra - arteri ë le route
439737005;artroscopische drilling van de knie met interne fixatie;439737005;artroscopische drilling van de knie met interne fixatie
439751005;transluminele dilatatie van uitmondingskanaal van waterig vocht met stent;439751005;transluminele dilatatie van uitmondingskanaal van waterig vocht met stent
439754002;incisie van flexorpeesschede van de pols;439754002;incisie van flexorpeesschede van de pols
439755001;gesloten reductie van fractuur van de laterale condyl van het femur;439755001;gesloten reductie van van de laterale condyl van het femur
439756000;open reductie en interne fixatie van bimalleolaire enkelfractuur;439756000;open fractuur en interne fixatie
439757009;gesloten reductie van een radiusschaftfractuur;439757009;gesloten reductie van fractuur
439760002;nemen van afdruk voor maken van op maat gemaakte oorprothese;439760002;nemen van afdruk voor maken van op maat gemaakte oorprothese
439761003;maken van een afdruk voor het maken van een tijdelijke obturator prothese;439761003;nemen van afdruk voor maken van op maat gemaakte tijdelijke obturator prothese
439764006;percutane fixatie van fractuur van de grote teen;439764006;percutane fixatie van fractuur van de grote teen
439765007;percutane fixatie van een metacarpaalfractuur;439765007;percutane fixatie van een metacarpaalfractuur
439769001;cervical laminectomie en excisie van intraduraal spinaal letsel;439769001;cervical laminectomie en excisie van intraduraal spinaal letsel
439770000;partiele thoracale corporectomie met decompressie van ruggemerg en zenuwwortels en cauda extracavitaire appraoch;439770000;partiele thoracale corporectomie met decompressie van ruggemerg , zenuwwortels en cauda extracavitaire appraoch
439783004;midline split maxilla;439783004;midline split maxilla
439789000;excisie en greffe van een coccygeaal drukulcus met coccygectomie;439789000;excisie van een coccygeaal drukulcus met coccygectomie en greffe
439790009;cryopreservatie van ovarieel weefsel;439790009;cryopreservatie van ovarieel weefsel
439808002;laparoscopische ablatie van nierletsel;439808002;laparoscopische ablatie van nierletsel
439823007;evacuerende thoracocentese met plaatsen van thoraxdrain;439823007;evacuerende thoracocentese met plaatsen van thoraxdrain
439826004;laparoscopische pyeloplastie;439826004;laparoscopische pyeloplastie
439832009;laparoscopische fimbrioplastie;439832009;laparoscopische fimbrioplastie
439833004;reductie en percutane fixatie van een luxatie van een interfalangeaal gewricht;439833004;percutane fixatie van een gewricht met manipulatie
439852005;toediening van radiofarmaceutische agens via intracavitaire route;439852005;toediening van radiofarmaceutische agens via intracavitaire route
439858009;dopplerechografie hartweefsel;439858009;dopplerechografie hartweefsel
439861005;arthroscopische biceps tenodesis;439861005;arthroscopische biceps tenodesis
439864002;fast;439864002;fast
439865001;maken van een afdruk voor het maken van een definitieve obturator prothese;439865001;nemen van afdruk voor maken van op maat gemaakte definitieve obturator prothese
439868004;ventriculaire defibrillatie;439868004;ventriculaire defibrillatie
439869007;percutane skelet fixatie en manipulatie van luxatie van metatarsophalangeaal gewricht;439869007;percutane fixatie van een gewricht met manipulatie
439870008;percutane skeletfixatie voor talocalcaneonaviculaire luxatie;439870008;percutane skeletfixatie voor talocalcaneonaviculaire luxatie met manipulatie
439873005;sacrale laminectomie en excisie van een intraduraal spinaal letsel;439873005;sacrale laminectomie en excisie van intraduraal spinaal letsel
439874004;totale lumbale corporectomie met decompressie van het ruggemerg , zenuwwortels en cauda equina via een transperitoneale approach;439874004;totale lumbale corporectomie met decompressie van ruggemerg , zenuwwortels en cauda equina via een transperitoneale approach
