SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
410451008;Indirect ophthalmoscopy;indirect Ophthalmoscopie;Indirecte ophthalmoscopy;indirecte oftalmoscopie
410452001;Monocular indirect ophthalmoscopy;Monocular indirecte Ophthalmoscopie;Monoculaire indirecte ophthalmoscopy;monoculaire indirecte oftalmoscopie
410538000;Scheduling;scheduling;Planning;scheduling
410755003;Maxillary sinusotomy;maxillary sinusotomy;Maxillaire sinusotomy;transorale sinusotomie
412733003;Transcleral diode laser cycloablation;Transcleral diodelaser cycloablation;Transcleral diode laser cycloablation;transsclerale ablatie van het ciliair lichaam met diode laser
412807000;Serum inhibin measuement;Serum inhibine measuement;Serum inhibine measuement;serum inhibin measuement
412830006;Fluid sample lactate measurement;Vloeistofmonster lactaatmeting;Vloeibare monster lactaat meting;vocht steekproef lactaat
412865006;Dialysis fluid glucose measurement;Dialysevloeistof glucosemeetsysteem;Dialyse vloeibare glucose meting;dialysis vocht glucose
412899009;Serum protein profile;Serum eiwitprofiel;Serum eiwit profiel;serum eiwit profiel
413059003;Ascitic fluid glucose measurement;Ascitesvloeistof glucosemeetsysteem;Ascitic vloeibare glucose meting;vocht glucose
413195008;Cholangioscopy;cholangioscopy;cholangioscopy;cholangioscopie
413240005;Chromoscopy;Chromoscopy;chromatoscopie;chromoscopy
413293006;Patient to initate further contact;Pati ë nt verder contact initate;Pati ë nt initate verder contact;pati ë nt aan initate further contact
413450008;Adenovirus nucleic acid detection;Adenovirus nucle ï nezuurdetectie;Adenovirus nucle ï nezuur - detectie;adenovirus , nucle ï nezuur - test
413534002;Anesthesia machine check;Anesthesieapparaat check;Anesthesie machine check;anesthesie toestel controle
413633002;Baloon dacryoplasty;baloon dacryoplasty;Ballon dacryoplasty;ballon dilatatie traanzak / nld
413651001;Bioptics;Bioptics;Bioptics;bioptics
413778008;CD103 count;count CD103;CD103 graaf;cd103 bloedceltelling
413779000;CD19+CD38 count;count CD19 + CD38;count CD19 CD38;cd19 en cd38 bloedceltelling
413782005;CD1a count;count CD1a;CD1a graaf;cd1a bloedceltelling
413784006;CD21 count;CD21 count;CD21 graaf;cd21 bloedceltelling
413787004;CD38 count;CD38 count;CD38 graaf;cd38 bloedceltelling
413789001;CD41 count;CD41 count;CD41 graaf;cd41 bloedceltelling
413790005;CD5 count;count CD5;CD5 graaf;cd5 bloedceltelling
413791009;CD64 count;CD64 count;CD64 count;cd64 bloedceltelling
413792002;CD79b count;count CD79b;CD79b graaf;cd79b bloedceltelling
413885003;Colorimetric laboratory test;Colorimetrische laboratoriumtest;Colorimetrische laboratoriumtest;colorimetric test
413954006;Deep sclerectomy;Deep sclerectomy;Diepe sclerectomy;diepe sclerectomie
414464004;Immunoassay method;immunotestwerkwijze;Immunoassay - methode;immuno - assay
414466002;Immunophenotyping;Immuunfenotypering;immunotypering;immunofenotypering
414536007;Intrastromal photodisruption laser keratectomy;Intrastromale photodisruptie laser keratectomy;Intrastromal photodisruption laser keratectomy;intrastromal photodisruption fotokeratectomie
414782002;Multi-layer compression bandaging;Multi - layer compressietherapie;Multi - layer compressietherapie;multi - lagen compressietherapie
414980000;Orthokeratology;Orthokeratology;Orthokeratology;orthokeratologie
414997006;Pancreastatin level;Pancreastatin niveau;Pancreastatin niveau;pancreastatin antistof
415230005;Radiofrequency somnoplasty;radiofrequentie Somnoplasty;Radiofrequente somnoplasty;radiofrequentie sompnoplastie
415281000;Refractive lensectomy;Refractive lensectomie;Refractieve lensectomy;verwijderen lens om refractieve redenen
415665002;Suicide prevention;zelfmoordpreventie;Zelfmoordpreventie;zelfmoord preventie
416059007;Rabies booster vaccination;Hondsdolheid herhalingsvaccinatie;Booster rabi ë svaccinatie;hondsdolheid immunisatie
416122009;Klapping;Klapping;Klapping;klapping
416733000;Supine abdominal X-ray;Rugligging buikoverzichtsfoto;Liggende abdominale X - ray;gesupineerd buikr ö ntgenfoto
416947005;Glycoasparaginase mearurement;Glycoasparaginase mearurement;Glycoasparaginase mearurement;glycoasparaginase mearurement
417047001;Prolotherapy;prolotherapy;Prolotherapy;prolotherapie
417293005;Laryngeal tie-forward;Laryngeal tie - forward;Laryngeal tie - forward;laryngeaal tongriemoperatie - voorwaartse
417568007;Epilepsy monitoring call;Epilepsiemonitoring oproep;Epilepsie oproep;epilepsie monitoring call
417997000;Fluorescein dye disappearance test;Fluoresce ï ne kleurstof verdwijnen proef;Fluoresce ï ne kleurstof verdwijning test;fluoresceine verdwijnings test
418135007;Fluoroscopic cystography;fluoroscopische cystography;Fluoroscopic Cystogram;cystogram
418156009;Fluoroscopic vaginography;fluoroscopische vaginography;fluoroscopische vaginography;fluoroscopische vaginografie
418206007;Fluoroscopic sinography;fluoroscopische sinography;Fluoroscopic sinography;fluoroscopische sinografie
418249008;Fluoroscopic herniography;fluoroscopische herniography;Fluoroscopic herniography;fluoroscopische herniography
418255003;Hip protector education;Heupbeschermer onderwijs;Hip beschermer onderwijs;heup beschermer ntenvoorlichting
418432003;Scintimammogram;Scintimammogram;Scintimammogram;mammo scintigrafie ??
418507002;Fluoroscopic laryngography;fluoroscopische laryngography;Fluoroscopic laryngography;fluoroscopische laryngografie
418623007;Fluoroscopic vasography;fluoroscopische vasography;Fluoroscopic vasografie;fluoroscopische vasografie
418993004;Flicker perimetry;Flicker perimetrie;Flikkeren van perimetry;flicker perimetrie
419108008;Fluoroscopic pharyngography;fluoroscopische pharyngography;Fluoroscopic pharyngography;fluoroscopische pharyngography
419123003;Fluoroscopic cystometrography;fluoroscopische cystometrography;Fluoroscopic cystometrography;fluoroscopische cystometrografie
419245009;Fluoroscopic micturating cystourethrography;Fluoroscopische micturating cystourethrography;Fluoroscopische micturating cystourethrography;fluoroscopische radionuclide mictie cysto - urethrografie
419426003;Fluoroscopic proctography;fluoroscopische proctography;Fluoroscopic proctography;fluoroscopische proctography
419595006;Fluoroscopic duodenography;fluoroscopische duodenography;Fluoroscopic duodenography;fluoroscopische duodenografie
419719004;Fluoroscopic pouchography;fluoroscopische pouchography;Fluoroscopic pouchography;fluoroscopische pouchography
419759001;Overrefraction;overrefractie;Overrefraction;overrefraction
419992002;Fluoroscopic nephrostography;fluoroscopische nephrostography;Fluoroscopic nephrostography;fluoroscopische nefrostomogram
420029005;Endolaser photocoagulation;endolaser photocoagulation;endolaser photocoagulation;endolaser fotocoagulatie
420225005;Fluoroscopic cystourethrography;fluoroscopische cystourethrography;Fluoroscopic cystourethrography;fluoroscopische cysto - urethrografie
420260004;Bimanual phacoemulsification;bimanual phacoemulsification;Bimanual phacoemulsification;bimanuele phacoemulsificatie
420526005;Coaxial phacoemulsfication;coaxiale phacoemulsfication;Coaxiale phacoemulsfication;coaxiale phacoemulsificatie
421266004;Descemet's stripping endothelial keratoplasty;Descemet stripping endothelial keratoplasty;Van Descemet strippen endothelial keratoplasty;descemet - stripping endotheliale keratoplastiek
421339001;Computer-assisted videokeratoscopy;Computerondersteunde videokeratoscopy;Computer - assisted videokeratoscopy;computers geassisteerde videokeratoscopy
421617007;RET proto-oncogene mutation analysis;RET proto - oncogen mutatieanalyse;RET oncogen mutatie analyse;ret proto - oncogen mutatie analyse
422424000;Scheduling instructions;instructies scheduling;Planning instructies;scheduling instructions
423184003;Adult pain assessment;Volwassen pijnbeoordeling;Volwassen pijn beoordeling;adult pijnaanpak
423276007;Newborn admission assessment;Pasgeboren toelatingsassessment;Pasgeboren toelating beoordeling;pasgeborene admission onderzoek
423401003;Pediatric pain assessment;Pediatric pijnbeoordeling;Pediatrische pijn beoordeling;pediatrisch pijnaanpak
423479002;Pediatric admission assessment;Pediatric toelatingsassessment;Pediatrische toelating beoordeling;pediatrisch admission onderzoek
423692006;Bronchoscopic procedure;bronchoscopic procedure;Bronchoscopische procedure;bronchoscopie met nao
423895006;Adult admission assessment;Volwassen toelatingsassessment;Volwassen toelating beoordeling;adult admission onderzoek
424322004;Pediatric rehabilitation admission assessment;Kinderrevalidatie toelatingsassessment;Pediatrische revalidatie toelating beoordeling;pediatrisch rehabilitatietherapie admission onderzoek
425440006;Endurance shuttle walk test;Endurance shuttle looptest;Shuttle lopen duurtest;uithoudingsvermogen shuttle stap test
426036002;Fertiloscopy;Fertiloscopy;Fertiloscopy;fertiloscopy
426166007;Dix-Hallpike maneuver;Dix - Hallpike manoeuvre;Dix - Hallpike manoeuvre;dix - hallpike manoeuvre
426302001;Digital fasciectomy;Digital fasciectomie;Digital fasciectomie;fasciectomie van een vinger
426456009;Medial maxillectomy;Medial maxillectomy;Medial maxillectomy;mediale maxillectomie
426812002;Radial optic neurotomy;Radial optic neurotomy;Radial optic neurotomy;van de neurotomie
427037000;Complete callosotomy;compleet callosotomy;compleet callosotomy;volledige callosotomie
428551007;Transmuscular cordectomy;transmusculaire cordectomy;transmusculaire cordectomy;chordectomie type iii ( transmusculaire chordectomie )
429199008;Subligamental cordectomy;Subligamental cordectomy;Subligamental cordectomy;chordectomie type iii ( subligamentaire chordectomie )
429313002;Uvulopalatoplasty;Uvulopalatoplasty;Uvulopalatoplasty;uvulopalatoplasty
430189000;Hypothermia induction therapy;Onderkoeling inductietherapie;Onderkoeling inductietherapie;hypothermie inductie chemotherapie
430880004;Self-confidence enhancemment;Zelfvertrouwen enhancemment;Zelfvertrouwen enhancemment;zelf - vertrouwen enhancemment
430927004;Thoracoscopic procedure;thoracoscopic procedure;thoracoscopic procedure;thoracoscopische nao
431241006;Fluoroscopic genitography;fluoroscopische genitography;fluoroscopische genitography;fluoroscopische genitography
431259009;Bathing infant;bathing zuigeling;bathing zuigeling;baden van zuigeling
433023004;Fluoroscopic dacryocystoplasty;fluoroscopische dacryocystoplasty;Fluoroscopic dacryocystoplasty;fluoroscopische dacryocystoplasty
438828007;Trichogram;trichogram;Trichogram;trichogram
438839005;Erythrocytapheresis;erythrocytapherese;Erythrocytapheresis;erytrocytaferese
439351007;Speculoscopy;Speculoscopy;Speculoscopy;speculumonderzoek
439515001;Light reflection rheography;Lichtreflectie rheography;Licht reflectie rheography;fotopletysmografie
439878001;Completion gastrectomy;afronding gastrectomy;Voltooiing Gastrectomie;eind gastrectomie
442399006;Circumferential panniculectomy;rondlopende panniculectomy;Ze panniculectomy;circumferenti ? le panniculectomie
442426009;Lipectomy;lipectomy;Lipectomy;lipectomie
442732003;Circumferential lipectomy;rondlopende lipectomy;Ze lipectomy;circumferenti ? le lipectomie
442737009;Appendicovesicostomy;Appendicovesicostomy;Appendicovesicostomy;appendicovesicostomie
446078004;Dermoscopic photography;Dermoscopic fotografie;Dermoscopic fotografie;dermoscopic fotografie
446125000;Electrohydraulic lithotripsy;elektrohydraulische lithotripsy;Elektrisch lithotripsy;electrohydraulische lithotripsie
446250007;D2 lymph node dissection;D2 lymfklierdissectie;D2 lymfklierdissectie;d2 lymfeklierdissectie
446598002;Laparoscopic salpingo-oophorectomy;Laparoscopische salpingo - oophorectomy;Laparoscopische salpingo - oophorectomy;laparoscopische salpingo - o ö phorectomie
447001002;Falloposcopy;Falloposcopy;Falloposcopy;falloposcopie
447427005;Laparoscopic nephropyelolithotomy;laparoscopische nephropyelolithotomy;Laparoscopische nephropyelolithotomy;laparoscopische nefropyelolithotomie
447761008;Dome osteotomy;Dome osteotomie;Dome osteotomie;apex van een osteotomie
447969000;Hamstring release procedure;Hamstring vrijgaveprocedure;Hamstring release procedure;hamstring release procedure
448288001;Targeted radionuclide therapy;Gerichte radionuclidentherapie;Gerichte radionuclide therapie;targeted radionuclide - therapie
448337001;Telemedicine consultation with patient;Telemedicine overleg met pati ë nt;Telegeneeskunde overleg met de pati ë nt;telemedicine consult met pati ë nt
448764002;Ultrasound elastography;ultrasound elastography;Ultrasone elastography;echografische elastografie
448955002;Low density lipoprotein apheresis;Low density lipoprote ï ne aferese;Lage dichtheid lipoprote ï ne aferese;ldl aferese
449147001;Infracoccygeal hysteropexy;Infracoccygeal hysteropexy;Infracoccygeal hysteropexy;infracoccygeal hysteropexie
449148006;Sacrohysteropexy;Sacrohysteropexy;Sacrohysteropexy;sacrohysteropexy
449201002;Video assisted thoracoscopy;Video bijgestaan ​​ thoracoscopy;Video - geassisteerde thoracoscopy;videoageal gastrectomiageal agealo coscopicsocoscopicsh exciageal pleuroscopie
450500003;Laparoscopic cholecystostomy;laparoscopische cholecystostomy;Laparoscopische cholecystostomy;laparoscopisch plaatsen van een cholecystostomie
450566007;Digital breast tomosynthesis;Digital borsttomosynthesis;Digitale borst tomosynthesis;digitalis borst tomosynthesis
450918007;Nasopharyngolaryngoscopy;Nasopharyngolaryngoscopy;Nasopharyngolaryngoscopy;nasopharyngolaryngoscopy
472818003;Pleuroscopy;Pleuroscopy;Pleuroscopy;pleuroscopie
609207006;Revision gastrectomy;herziening gastrectomy;herziening gastrectomy;revisie van de en gastrectomie
697979005;Airway care management;Airway zorgmanagement;Airway zorgmanagement;airway behandeling behandeling
698009006;Bronchoscopic lung volume reduction;Bronchoscopische longvolumevermindering;Bronchoscopische longvolumevermindering;bronchoscopie met long volume reductie
698031003;Subtotal glossectomy;Subtotaal glossectomy;Subtotaal glossectomy;parti ë le glossectomie
698456001;Antidepressant therapy;antidepressietherapie;antidepressietherapie;anatidepressivumtherapie
699244005;Latarjet procedure;Latarjet procedure;Latarjet procedure;latarjet nao
699558008;Laparoscopic ureteroileostomy;laparoscopische ureteroileostomy;laparoscopische ureteroileostomy;laparoscopische uretero - ileostomie
699725002;Laparoscopic transureteroureterostomy;laparoscopische transureteroureterostomy;laparoscopische transureteroureterostomy;laparoscopische transuretero - ureterostomie
699726001;Pial synangiosis;pial synangiosis;pial synangiosis;pial - synangiosis
699830009;Food fortification education;Voedselverrijking onderwijs;Voedselverrijking onderwijs;voedsel fortification ntenvoorlichting
