snomed b id;snomed b term;thot id;thot term
433244007;kontrastmiddel fluoroscopische venografie van de vena cava superior met plaatsen van stent;433244007;fluoroscopische venografie van vena cava superior met plaatsen van stent
433245008;percutaneuse embolisatie van ductus thoracicus onder fluoroscopische begeleiding;433245008;percutane embolisatie van ductus thoracicus onder fluoroscopische begeleiding
433248005;fluoroscopische venografie van de vena subclavia met plaatsen van een stent;433248005;fluoroscopische venografie van vena subclavia met plaatsen van een stent
433589009;intraoperative fluoroscopische angiografie van de abdominale aorta met plaatsing van een tweeledige stent prothese;433589009;intraoperative fluoroscopische angiografie van deabdominale aorta met plaatsing van een tweeledige stent prothese
433591001;fluoroscopische angiografie met contrastmiddel en plaatsing in de arteria carotis communis van een stent;433591001;fluoroscopische angiografie van arteria carotis communis met plaatsen van stent greffe
433596006;intraoperative fluoroscopische angiografie van de abdominale aorta met plaatsing van een gefenestreerde stent prothese;433596006;intraoperative fluoroscopische angiografie van deabdominale aorta met plaatsing van een gefenestreerde stent prothese
433597002;percutane transluminale cutting ballon angioplastiek van de arteria femoralis profunda onder fluoroscopische begeleiding;433597002;percutane transluminale cutting balloon angioplastie van arteria femoralis profunda onder fluoroscopische begeleiding
433598007;intraoperative fluoroscopische angiografie van de abdominale aorta met plaatsing van een vertakte tweeledige stent prothese;433598007;intraoperative fluoroscopische angiografie van deabdominale aorta met plaatsing van een tweeledige en vertakkende stent prosthese
433637007;percutane transluminale cutting balloon angioplasie van vena iliaca onder fluoroscopische begeleiding;433637007;percutane transluminale cutting balloon angioplastie van vena iliaca onder fluoroscopische begeleiding
433638002;percutane transluminale cutting ballon angioplasiek van de arteria mesenterica inferior onder fluoroscopische begeleiding;433638002;percutane transluminale cutting balloon angioplastie van arteria mesenterica inferior onder fluoroscopische begeleiding
433662007;percutane transluminale cutting ballon angioplastiek van de arteria iliaca externa onder fluoroscopische begeleiding;433662007;percutane transluminale cutting balloon angioplastie van arteria iliaca externa onder fluoroscopische begeleiding
433663002;percutane transluminale cutting ballon angioplastiek van de vena renalis onder fluoroscopische begeleiding;433663002;percutane transluminale cutting balloon angioplastie van vena renalis onder fluoroscopische begeleiding
433680003;fluoroscopische angiografie met contrastmiddel en plaatsing in arteria femoralis communis van stent graft;433680003;angiografie vd arteria femoralis communis met plaatsen van stent greffe
433682006;fluoroscopische contrastmiddel venografie van de vena renalis met plaatsen van een stent greffe;433682006;fluoroscopische contrastmiddel venografie van de vena renalis met plaatsen van stent greffe
433683001;contrastmiddel fluoroscopische angiografie van de arteria carotis interna met insertie van een drug eluting stent;433683001;angiografie vd arteria carotis interna met insertie van drug eluting stent
433686009;percutane cutting balloon transluminale angioplastie van arteria femoralis communis onder fluoroscopische begeleiding;433686009;percutane transluminale cutting balloon angioplastie van arteria femoralis communis onder fluoroscopische begeleiding
433688005;percutane transluminale trombolyse van de getransplanteerde arteria renalis onder fluoroscopische begeleiding;433688005;percutane trombolyse van de getransplanteerde arteria renalis onder fluoroscopische begeleiding
433690006;fluoroscopische angiografie met insertie van drug eluting stent;433690006;fluoroscopische angiografie met plaatsing van drug eluting stent
433691005;fluoroscopische contrastmiddel angiografie van de arteria lienalis met plaatsen van een drug eluting stent;433691005;fluoroscopische contrastmiddel angiografie van de arteria lienalis met plaatsen van eendrug eluting stent
433692003;fluoroscopische contrastmiddel venografie van de oppervlakkige voorarm vena met plaatsen van een stent greffe;433692003;fluoroscopische contrastmiddel venografie van de oppervlakkige voorarm vena met plaatsen van stent greffe
433712007;percutane transluminale cutting ballon angioplastiek van de arteria poplitea onder floroscopische begeleiding;433712007;percutane transluminale cutting balloon angioplastie van arteria poplitea onder fluoroscopische begeleiding
433713002;fluoroscopische contrastmiddel angiografie van de arteria iliaca interna met plaatsen van een drug eluting stent;433713002;fluoroscopische contrastmiddel angiografie van de arteria iliaca interna met insertie van drug eluting stent
433722001;lumbale foraminale epidurale injectie met fluoroscpische geleiding;433722001;lumbale foraminale epidurale injectie met fluoroscopische begeleiding
433735005;percutane transluminale cutting ballon angioplastiek van de arteria radialis onder fluoroscopische begeleiding;433735005;percutane transluminale cutting balloon angioplastie van arteria radialis onder fluoroscopische begeleiding
433737002;fluoroscopische contrastmiddel venografie van de vena poplitea met plaatsen van een stent greffe;433737002;fluoroscopische venografie van vena poplitea met plaatsen van stent greffe
433768003;fluoroscopische angiografie van arteria hepatica met insertie van stent greffe;433768003;angiografie arteria hepatica met insertie van stent greffe
433770007;contrastmiddel fluoroscopische angiografie van de arteria axillaris met plaatsing van een drug eluting stent;433770007;angiografie vd arteria axillaris met plaatsing van drug eluting stent
433773009;contrastmiddel fluoroscopische venografie van de vena iliaca met insertie van een stent greffe;433773009;fluoroscopische venografie van vena iliaca met insertie van stent greffe
433777005;fluoroscopische contrastmiddel angioplastiek van de arteria mesenterica inferior met plaatsen van een stent;433777005;mesenterica inferior angiografie met contrastmiddel en plaatsing van stent greffe
433794007;echografisch geleide infiltratie van de pes anserinus;433794007;infiltratie van de pes anserinus onder echografische begeleiding
433796009;intraoperative angiografie van de abdominale aorta met inpaatsing van een unilaterale gefenestreerde aorto - iliacale prothese;433796009;intraoperative fluoroscopische angiografie van deabdominale aorta met plaatsing van een unilaterale gefenestreerde aorto - iliacale prothese
433802006;fluoroscopische contrastmiddel angiografie van de getransplanteerde arteria renalis met plaatsen van een stent;433802006;fluoroscopische contrastmiddel angiografie van de getransplanteerde arteria renalis met plaatsen van stent
433803001;fluoroscopische contrastmiddel venografie van de vena subclavia met plaatsen van een stent greffe;433803001;fluoroscopische contrastmiddel venografie van de vena subclavia met plaatsen van stent greffe
433806009;contrast fluoroscopische angiografie van de abdominale aortoa met plaatsing van een tweeledige gefenestreerde stent prothese;433806009;fluoroscopische angiografie abdominale aorta met plaatsing van eengefenestreerde tweeledige stent prothese
433852002;percutane transluminale cutting ballon angioplastie van vena femoralis communis onder fluoroscopische begeleiding;433852002;percutane transluminale cutting balloon angioplastie van vena femoralis communis onder fluoroscopische begeleiding
433856004;fluoroscopische angiografie met contrastmiddel en plaatsing van drug eluting stent in arteria femoralis communis;433856004;fluoroscopische angiografie met contrastmiddel en plaatsing in arteria femoralis communis van een drug eluting stent
433857008;fluoroscopische angiografie van arteria pulmonalis met contrastmiddel met plaatsing van stent greffe;433857008;fluoroscopische angiografie van arteria pulmonalis met contrastmiddel en plaatsing van stent greffe
433858003;PET - scan van parathyroid d . m . v . technetium 99m , thallium 201;433858003;pet - scan van parathyroidklier door middel van technetium 99m , thallium 201
433866007;laserablatie van een leverletsel onder CT geleiding;433866007;laserablatie van een leverletsel onder ct geleiding
433876005;ethanol ablatie van een leverletsel onder CT geleide;433876005;ethanol ablatie van een leverletsel onder ct geleiding
433976006;percutane embolisatie van de arteria radialis onder fluoroscopische begeleiding;433976006;percutane embolisatie van arteria radialis onder fluoroscopische begeleiding
434026002;contrast fluoroscopische angiographische stented greffe plaatsing in de arteria iliaca communis;434026002;angiografie vd arteria iliaca communis met plaatsen van stent greffe
434031000;percutane embolisatie van de vena ovarica onder fluoroscopische begeleiding;434031000;percutane embolisatie van vena ovarica onder fluoroscopische begeleiding
434101008;injectie van een scleroserend agens in een oppervlakkige vena onder fluoroscopische begeleiding;434101008;injectie van scleroserend agens in een oppervlakkige vena onder fluoroscopische begeleiding
434138008;fluoroscopische contrastmiddel angiografie van de arteria renalis met plaatsen van een stent greffe;434138008;angiografie vd arteria renalis met plaatsen van stent greffe
434157004;percutane transluminale cutting ballon angioplastiek van de arteria renalis onder fluoroscopische begeleiding;434157004;percutane transluminale cutting balloon angioplastie van arteria renalis onder fluoroscopische begeleiding
434160006;fluoroscopische contrastmiddel angiografie van de arteria iliaca externa met plaatsen van een drug - eluting - stent;434160006;angiografie vd arteria iliaca externa met plaatsen van drug eluting stent
434220004;percutane embolisatie van de vena subclavia onder fluoroscopische begeleiding;434220004;percutane embolisatie van vena subclavia onder fluoroscopische begeleiding
434245001;percutane transluminale cutting ballon angioplastiek van de arteria lienalis onder fluoroscopische begeleiding;434245001;percutane transluminale cutting balloon angioplastie van arteria lienalis onder fluoroscopische begeleiding
434310007;contrastmiddel fluoroscopische angiografie van de arteria brachiocephalica met plaatsing van een stent greffe;434310007;fluoroscopische angiografie met contrastmiddel van arteria brachiocephalica met plaatsing van stent greffe
