SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
412951005;Plasma alloisoleucine measurement;Plasma allo - isoleucine meting;Plasma alloisoleucine meting;plasmaprote alloisoleucine -
412954002;Plasma ethanolamine measurement;Plasma ethanolamine meting;Plasma ethanolamine meting;plasmaprote ethanolamine -
412983004;Cerebrospinal fluid net biliriubin absorbance;Cerebrospinale vloeistof net biliriubin absorptie;Cerebrospinale vloeistof netto biliriubin absorptie;csv netto biliriubin absorbance
413020007;Plasma pristanate measurement;Plasma pristanate meting;Plasma pristanate meting;plasmaprote pristanate -
413240005;Chromoscopy;Chromoscopy;chromatoscopie;chromoscopy
413580000;Asialotransferrin measurement;asialotransferrine meting;Asialotransferrin meting;asialotransferrin -
413651001;Bioptics;Bioptics;Bioptics;bioptics
413833000;Chromogranin measurement;chromogranine meting;Chromogranin meting;chromogranin -
414348006;Globoside antibody measurement;Globoside antilichaam meting;Globoside antilichaam meting;globoside antistof
414384004;Parenting education;ouderschap onderwijs;Ouderschap onderwijs;parenting ntenvoorlichting
414453002;IgA rheumatoid factor measurement;IgA reumato ï de factor meting;IgA reumato ï de factor meting;ziekte reumato ï dfactor
414465003;Immunochemiluminometric assay;Immunochemiluminometric assay;Immunochemiluminometric bepaling;immunochemiluminometric -
414536007;Intrastromal photodisruption laser keratectomy;Intrastromale photodisruptie laser keratectomy;Intrastromal photodisruption laser keratectomy;intrastromal photodisruption fotokeratectomie
414797004;N-terminal glucagon measurement;N - terminale glucagon meting;N - terminale glucagon meting;#NAAM?
414799001;N-terminal pro-brain natriuretic peptide measurement;N - terminale pro - brain natriuretisch peptide meting;N - terminale pro - brain natriuretisch peptide meting;#NAAM?
414997006;Pancreastatin level;Pancreastatin niveau;Pancreastatin niveau;pancreastatin antistof
415038008;Partial coherence inferometry biometry;Gedeeltelijke coherentie inferometry biometrie;Gedeeltelijke coherentie inferometry biometrie;parti coherentie inferometry biometry
415069007;Percutaneous atherectomy of artery;Percutane atherectomie van de slagader;Percutane atherectomie van slagader;percutane endarteri ë ctomie
415071007;Percutaneous endarterectomy;percutane endarterectomy;percutane endarterectomy;percutane endarteri ë ctomie
415072000;Percutaneous thromboendarterectomy;percutane thromboendarterectomy;Percutane thromboendarterectomy;percutane endarteri ë ctomie
415357005;S-100 neuronal cell marker measurement;S - 100 neuronale cel marker meting;S - 100 neuronale cel marker meting;#NAAM?
415669008;Sulpiride measurement;sulpiride meting;sulpiride meting;sulpiride -
416122009;Klapping;Klapping;Klapping;klapping
416415005;Apolipoprotein E profile;Apolipoprote ï ne E profiel;Apolipoprote ï ne E profiel;dysbetalipoprote ï nemie profiel
416733000;Supine abdominal X-ray;Rugligging buikoverzichtsfoto;Liggende abdominale X - ray;gesupineerd buikr ö ntgenfoto
416882005;Toggle technique;toggle techniek;Toggle techniek;toggle -
416942004;Hoover technique;Hoover techniek;Hoover techniek;hoover -
416947005;Glycoasparaginase mearurement;Glycoasparaginase mearurement;Glycoasparaginase mearurement;glycoasparaginase mearurement
417301002;Continence reassessment;continentie herbeoordeling;Continentie herbeoordeling;continentie reassessment
417306007;Counterstrain technique;Counterstrain techniek;Counterstrain techniek;counterstrain -
417439009;Springing technique;springende techniek;Verende techniek;springing -
417730007;Myotension technique;Myotension techniek;Myotension techniek;myotension -
418249008;Fluoroscopic herniography;fluoroscopische herniography;Fluoroscopic herniography;fluoroscopische herniography
418253005;Fluoroscopic defecating proctography;Fluoroscopische mest - proctography;Fluoroscopic poepen proctography;fluosocopische defecating proctography
418488007;Inservice;In dienst;INService;inservice
418526005;Prevention education;preventie onderwijs;Preventie onderwijs;verhindering ntenvoorlichting
418993004;Flicker perimetry;Flicker perimetrie;Flikkeren van perimetry;flicker perimetrie
419108008;Fluoroscopic pharyngography;fluoroscopische pharyngography;Fluoroscopic pharyngography;fluoroscopische pharyngography
419426003;Fluoroscopic proctography;fluoroscopische proctography;Fluoroscopic proctography;fluoroscopische proctography
419719004;Fluoroscopic pouchography;fluoroscopische pouchography;Fluoroscopic pouchography;fluoroscopische pouchography
419741004;Fluoroscopic gastrointestinal tract loopography;Fluoroscopische maagdarmkanaal loopography;Fluoroscopic gastro - intestinale tractus loopography;fluoroscopische gastro loopography
419759001;Overrefraction;overrefractie;Overrefraction;overrefraction
419876006;Fluoroscopic discography;fluoroscopische discografie;Fluoroscopic Discografie;fluoroscopische discography
421865005;Interferometric corneal topography;Interferometrische cornea topografie;Interferometrische cornea topografie;interferometric corneatopografie
422424000;Scheduling instructions;instructies scheduling;Planning instructies;scheduling instructions
423289001;Informing surgeon;Informeren chirurg;Informeren van de chirurg;informing chirurg
424794007;Application of brace;Toepassing van de brace;Toepassing van de brace;, brace
425583002;Portable X-ray;Draagbare X - ray;Draagbare X - ray;portable ö ntgenfoto
426036002;Fertiloscopy;Fertiloscopy;Fertiloscopy;fertiloscopy
426166007;Dix-Hallpike maneuver;Dix - Hallpike manoeuvre;Dix - Hallpike manoeuvre;dix - hallpike manoeuvre
426312008;Providing reassurance to neighbor;Van het vertrouwen van buurman;Van het vertrouwen van buurman;providing reassurance - neighbor
426900002;Pulmonary thromboendarterectomy;pulmonale thromboendarterectomy;pulmonale thromboendarterectomy;pulmonale trombo - endarteri ë ctomie
428632005;Transportation request;vervoer verzoek;vervoer verzoek;transportation verzoek
428990002;Measurement of quetiapine;Meting van quetiapine;Meting van quetiapine;, quetiapine
428991003;Measurement of norclomipramine;Meting van norclomipramine;Meting van norclomipramine;, norclomipramine
429313002;Uvulopalatoplasty;Uvulopalatoplasty;Uvulopalatoplasty;uvulopalatoplasty
429314008;Partial callosotomy;gedeeltelijke callosotomy;gedeeltelijke callosotomy;parti callosotomie
431241006;Fluoroscopic genitography;fluoroscopische genitography;fluoroscopische genitography;fluoroscopische genitography
432257009;Measurement of undercarboxylated osteocalcin;Meting van ondergecarboxyleerde osteocalcine;Meting van ondergecarboxyleerde osteocalcine;darmfunctiemeting undercarboxylated osteocalcin
433023004;Fluoroscopic dacryocystoplasty;fluoroscopische dacryocystoplasty;Fluoroscopic dacryocystoplasty;fluoroscopische dacryocystoplasty
438485003;Measurement of homocysteine concentration in urine;Meting van homocyste ï ne - concentratie in urine;Meting van de concentratie van homocyste ï ne in urine;, homocyste ï ne concentreren urine
438828007;Trichogram;trichogram;Trichogram;trichogram
439261002;Measurement of mycophenolic acid;Meting van mycofenolzuur;Meting van mycophenolic zuur;, mycophenolic -
439389002;Measurement of methylenedioxymethamphetamine and methylenedioxyamphetamine;Meting van methyleendioxymethamfetamine en Methylenedioxyamphetamine;Meting van methyleendioxymethamfetamine en Methylenedioxyamphetamine;, methylenedioxymethamphetamine en methylenedioxyamphetamine
439514002;Intraoperative radiography of hip;Intraoperatieve radiografie van hip;Intraoperatieve radiografie van heup;peroperatieve heupr ö ntgenfoto
439568007;Measurement of holotranscobalamin concentration;Meting van holotranscobalamin concentratie;Meting van de concentratie van de holotranscobalamin;, holotranscobalamin concentration
440213000;Measurement of encainide and metabolite in serum;Meting van encainide en metaboliet in serum;Meting van encainide en metaboliet in serum;, enca ï nide en metabolite in serum
441506009;Measurement of amprenavir peak concentration;Meting van amprenavir piekconcentratie;Meting van amprenavir piek concentratie;, amprenavir piek concentration
441651001;Measurement of acyclovir;Meting van acyclovir;Meting van aciclovir;, acyclovir
441861006;Measurement of tobramycin trough concentration;Meting van tobramycine dalconcentratie;Meting van de concentratie van tobramycine trog;, tobramycin golfdiepte concentration
442028003;Measurement of tobramycin peak concentration;Meting van tobramycine piekconcentratie;Meting van de concentratie van tobramycine piek;, tobramycin piek concentration
442039000;Measurement of albumin gradient between serum specimen and ascitic fluid specimen;Meting van albumine gradi ë nt tussen serum monster en ascitesvloeistof specimen;Meting van albumine verloop tussen serum specimen en ascitic vloeistof specimen;#NAAM?
442046009;Measurement of mercaptopurine metabolite;Meting van mercaptopurine metaboliet;Meting van mercaptopurine metaboliet;darmfunctiemeting mercaptopurine metabolite
442047000;Measurement of efavirenz peak concentration;Meting van efavirenz piekconcentratie;Meting van de concentratie van efavirenz piek;, efavirenz piek concentration
442090004;Measurement of oxcarbazepine metabolite;Meting van oxcarbazepine metaboliet;Meting van de metaboliet van oxcarbazepine;darmfunctiemeting oxcarbazepine metabolite
442093002;Measurement of zonisamide;Meting van zonisamide;Meting van zonisamide;, zonisamide
442199000;Measurement of gentamicin trough concentration;Meting van gentamicine dalconcentratie;Meting van de concentratie van gentamicine trog;, gentamicin golfdiepte concentration
442200002;Measurement of gentamicin peak concentration;Meting van gentamicine piekconcentratie;Meting van de concentratie van gentamicine piek;, gentamicin piek concentration
442494000;Measurement of ciclosporin trough concentration;Meting van ciclosporine dalconcentratie;Meting van de concentratie van ciclosporine trog;, ciclosporin golfdiepte concentration
443273008;Measurement of vincristine;Meting van vincristine;Meting van vincristine;, vincristine
443308002;Measurement of haptoglobin;Meting van haptoglobine;Meting van haptoglobin;, haptoglobine
443337003;Measurement of Anaplasma phagocytophilum antibody;Meting van Anaplasma phagocytophilum antilichaam;Meting van Anaplasma phagocytophilum antilichaam;, hge -
443399003;Measurement of betamethasone;Meting van betamethason;Meting van betamethasone;, betamethason
443519003;Measurement of alloisoleucine;Meten van allo - isoleucine;Meting van alloisoleucine;, alloisoleucine
443572004;Measurement of sirolimus;Meting van sirolimus;Meting van sirolimus;, sirolimus
443712005;Measurement of glutamic acid;Meting van glutaminezuur;Meting van glutaminezuur;, glutaminezuur
444181009;Hendra virus nucleic acid assay;Hendra virus nucle ï nezuur assay;Hendra virus nucleic acid test;hendravirus nucle ï nezuur -
445434008;Measurement of aquaporin-4 antibody;Meting van aquaporine - 4 antilichaam;Meting van aquaporine - 4 antilichaam;, aquaporin - antistof
445726003;Endoscopic excision of sphenoid sinus;Endoscopische excisie van wigvormig sinus;Endoscopische excisie van sphenoid sinus;endoscopische sfeno ï dectomie
446077009;Automated otoacoustic emission test;Geautomatiseerde otoacoustic emissietest;Geautomatiseerde OTO emissietest;oto - akoustische emissies
446078004;Dermoscopic photography;Dermoscopic fotografie;Dermoscopic fotografie;dermoscopic fotografie
446229003;Evoked potential study;Evoked potential onderzoek;Evoked potential onderzoek;ge ë voceerde potentialen
447328004;Endoscopic incision of sphenoid sinus;Endoscopische insnijding van wigvormig sinus;Endoscopische insnijding van sphenoid sinus;endoscopische sfeno ï dotomie
447678008;Measurement of 25-hydroxyergocalciferol;Meting van 25 - hydroxyergocalciferol;Meting van 25 - hydroxyergocalciferol;, 25 - hydroxyergocalciferol
448570005;Trapezoidal osteotomy;trapezium osteotomie;trapezium osteotomie;trapezoidal osteotomie
449147001;Infracoccygeal hysteropexy;Infracoccygeal hysteropexy;Infracoccygeal hysteropexy;infracoccygeal hysteropexie
449148006;Sacrohysteropexy;Sacrohysteropexy;Sacrohysteropexy;sacrohysteropexy
449376006;Reamputation of thumb;Reamputation van de duim;Reamputation van duim;reamputation duim
449864000;Surgical fixation of arytenoid cartilage;Chirurgische fixatie van bekerkraakbeentje;Surgical fixation of arytenoid cartilage;aryteno ï dopexie
450875004;Laryngotracheal separation;laryngotracheale scheiding;Laryngotracheal scheiding;laryngotracheal retinalagen
450918007;Nasopharyngolaryngoscopy;Nasopharyngolaryngoscopy;Nasopharyngolaryngoscopy;nasopharyngolaryngoscopy
609385003;Monochloramine measurement;monochlooramine meting;monochlooramine meting;monochloramine -
698517009;Stoma care education;Stomazorg onderwijs;Stomazorg onderwijs;stomazorg ntenvoorlichting
698602003;Patient controlled analgesia education;Pati ë nt gecontroleerde analgesie onderwijs;Pati ë nt gecontroleerde analgesie onderwijs;pati ë nten
698759007;Mucolytic drug therapy;Mucolytische medicamenteuze therapie;Mucolytische medicamenteuze therapie;mucolytic geneesmiddelentherapie
699726001;Pial synangiosis;pial synangiosis;pial synangiosis;pial - synangiosis
699823003;Provision of written information;Verstrekken van schriftelijke informatie;Verstrekken van schriftelijke informatie;provision , written information
699835004;Provision of written information about colposcopy;Verstrekken van schriftelijke informatie over colposcopie;Verstrekken van schriftelijke informatie over colposcopie;provision , written information voor colposcopie
699837007;Provision of written information about cystoscopy;Verstrekken van schriftelijke informatie over cystoscopie;Verstrekken van schriftelijke informatie over cystoscopie;provision , written information voor cystoscopie
699838002;Provision of written information about hysteroscopy;Verstrekken van schriftelijke informatie over hysteroscopy;Verstrekken van schriftelijke informatie over hysteroscopy;provision , written information voor hysteroscopie
699840007;Provision of written information about antibiotic therapy;Verstrekken van schriftelijke informatie over de behandeling met antibiotica;Verstrekken van schriftelijke informatie over de behandeling met antibiotica;provision , written information voor antibioticatherapie
