SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
414782002;Multi-layer compression bandaging;Multi - layer compressietherapie;Multi - layer compressietherapie;multi - lagen compressietherapie
414980000;Orthokeratology;Orthokeratology;Orthokeratology;orthokeratologie
414997006;Pancreastatin level;Pancreastatin niveau;Pancreastatin niveau;pancreastatin antistof
415230005;Radiofrequency somnoplasty;radiofrequentie Somnoplasty;Radiofrequente somnoplasty;radiofrequentie sompnoplastie
415281000;Refractive lensectomy;Refractive lensectomie;Refractieve lensectomy;verwijderen lens om refractieve redenen
415665002;Suicide prevention;zelfmoordpreventie;Zelfmoordpreventie;zelfmoord preventie
415731005;Toric photorefractive keratectomy;Torische fotorefractieve keratectomie;Torische fotorefractieve keratectomy;toric fotorefractieve keratectomie
415745004;Transverse keratotomy;dwarse keratotomie;Dwarse keratotomy;transverse keratotomie
416059007;Rabies booster vaccination;Hondsdolheid herhalingsvaccinatie;Booster rabi ë svaccinatie;hondsdolheid immunisatie
416122009;Klapping;Klapping;Klapping;klapping
416947005;Glycoasparaginase mearurement;Glycoasparaginase mearurement;Glycoasparaginase mearurement;glycoasparaginase mearurement
417047001;Prolotherapy;prolotherapy;Prolotherapy;prolotherapie
417293005;Laryngeal tie-forward;Laryngeal tie - forward;Laryngeal tie - forward;laryngeaal tongriemoperatie - voorwaartse
418120006;Fluoroscopic hysterosalpingography;fluoroscopische hysterosalpingografie;Fluoroscopic hysterosalpingografie;fluoroscopische hysterosalpingografie
418135007;Fluoroscopic cystography;fluoroscopische cystography;Fluoroscopic Cystogram;cystogram
418156009;Fluoroscopic vaginography;fluoroscopische vaginography;fluoroscopische vaginography;fluoroscopische vaginografie
418206007;Fluoroscopic sinography;fluoroscopische sinography;Fluoroscopic sinography;fluoroscopische sinografie
418249008;Fluoroscopic herniography;fluoroscopische herniography;Fluoroscopic herniography;fluoroscopische herniography
418253005;Fluoroscopic defecating proctography;Fluoroscopische mest - proctography;Fluoroscopic poepen proctography;fluosocopische defecating proctography
418432003;Scintimammogram;Scintimammogram;Scintimammogram;mammo scintigrafie ??
418462009;Fluoroscopic antegrade pyelography;Fluoroscopische antegrade pyelografie;Fluoroscopic antegrade pyelography;fluoroscopische anterograde pyelografie
418488007;Inservice;In dienst;INService;inservice
418507002;Fluoroscopic laryngography;fluoroscopische laryngography;Fluoroscopic laryngography;fluoroscopische laryngografie
418623007;Fluoroscopic vasography;fluoroscopische vasography;Fluoroscopic vasografie;fluoroscopische vasografie
418876000;Fluoroscopic bronchography;fluoroscopische bronchografie;Fluoroscopic bronchography;fluoroscopische bronchogram
419108008;Fluoroscopic pharyngography;fluoroscopische pharyngography;Fluoroscopic pharyngography;fluoroscopische pharyngography
419109000;Fluoroscopic arthrography;fluoroscopische artrografie;Fluoroscopic arthrography;artrogram
419123003;Fluoroscopic cystometrography;fluoroscopische cystometrography;Fluoroscopic cystometrography;fluoroscopische cystometrografie
419127002;Fluoroscopic venography;fluoroscopische venografie;Fluoroscopic venography;angiografie
419245009;Fluoroscopic micturating cystourethrography;Fluoroscopische micturating cystourethrography;Fluoroscopische micturating cystourethrography;fluoroscopische radionuclide mictie cysto - urethrografie
419306001;Fluoroscopic fistulography;fluoroscopische fistulografie;Fluoroscopic fistulography;fluoroscopische fistulografie
419407006;Fluoroscopic ileal conduitography;Fluoroscopische ileale conduitography;Fluoroscopic ileale conduitography;fluoroscopische kronkeldarm conduitography
419426003;Fluoroscopic proctography;fluoroscopische proctography;Fluoroscopic proctography;fluoroscopische proctography
419595006;Fluoroscopic duodenography;fluoroscopische duodenography;Fluoroscopic duodenography;fluoroscopische duodenografie
419719004;Fluoroscopic pouchography;fluoroscopische pouchography;Fluoroscopic pouchography;fluoroscopische pouchography
419759001;Overrefraction;overrefractie;Overrefraction;overrefraction
419876006;Fluoroscopic discography;fluoroscopische discografie;Fluoroscopic Discografie;fluoroscopische discography
419992002;Fluoroscopic nephrostography;fluoroscopische nephrostography;Fluoroscopic nephrostography;fluoroscopische nefrostomogram
420029005;Endolaser photocoagulation;endolaser photocoagulation;endolaser photocoagulation;endolaser fotocoagulatie
420202009;Fluoroscopic myelogram;fluoroscopische myelogram;Fluoroscopic myelogram;fluoroscopische myelografie
420225005;Fluoroscopic cystourethrography;fluoroscopische cystourethrography;Fluoroscopic cystourethrography;fluoroscopische cysto - urethrografie
420260004;Bimanual phacoemulsification;bimanual phacoemulsification;Bimanual phacoemulsification;bimanuele phacoemulsificatie
420526005;Coaxial phacoemulsfication;coaxiale phacoemulsfication;Coaxiale phacoemulsfication;coaxiale phacoemulsificatie
423342001;Colposcopic procedure;colposcopische procedure;Colposcopic procedure;colposcopische nao
423692006;Bronchoscopic procedure;bronchoscopic procedure;Bronchoscopische procedure;bronchoscopie met nao
424029000;Personal hygiene case management;Persoonlijke hygi ë ne case management;Casebeheer voor persoonlijke hygi ë ne;persoonlijke hygi ë ne case management
424489006;Mantoux test;Mantoux - test;Mantouxtest;test
424945000;Torsional phacoemulsification;torsie phacoemulsification;Torsional phacoemulsification;torsionele phacoemulsificatie
425529000;Cardiomemo electrocardiographic monitoring;Cardiomemo elektrocardiografische bewaking;Electrocardiographic toezicht op Cardiomemo;cardiomemo elektrocardiografische monitoring
425604002;Case management follow up;Case management follow - up;Casebeheer opvolgen;case management vervolgonderzoek omhoog
426036002;Fertiloscopy;Fertiloscopy;Fertiloscopy;fertiloscopy
426166007;Dix-Hallpike maneuver;Dix - Hallpike manoeuvre;Dix - Hallpike manoeuvre;dix - hallpike manoeuvre
426302001;Digital fasciectomy;Digital fasciectomie;Digital fasciectomie;fasciectomie van een vinger
426456009;Medial maxillectomy;Medial maxillectomy;Medial maxillectomy;mediale maxillectomie
426812002;Radial optic neurotomy;Radial optic neurotomy;Radial optic neurotomy;van de neurotomie
426990007;Home oxygen therapy;Thuis zuurstof therapie;oxygeentherapie;huis zuurstofinhalatietherapie
427037000;Complete callosotomy;compleet callosotomy;compleet callosotomy;volledige callosotomie
428551007;Transmuscular cordectomy;transmusculaire cordectomy;transmusculaire cordectomy;chordectomie type iii ( transmusculaire chordectomie )
429199008;Subligamental cordectomy;Subligamental cordectomy;Subligamental cordectomy;chordectomie type iii ( subligamentaire chordectomie )
429313002;Uvulopalatoplasty;Uvulopalatoplasty;Uvulopalatoplasty;uvulopalatoplasty
430189000;Hypothermia induction therapy;Onderkoeling inductietherapie;Onderkoeling inductietherapie;hypothermie inductie chemotherapie
430880004;Self-confidence enhancemment;Zelfvertrouwen enhancemment;Zelfvertrouwen enhancemment;zelf - vertrouwen enhancemment
430927004;Thoracoscopic procedure;thoracoscopic procedure;thoracoscopic procedure;thoracoscopische nao
431241006;Fluoroscopic genitography;fluoroscopische genitography;fluoroscopische genitography;fluoroscopische genitography
431259009;Bathing infant;bathing zuigeling;bathing zuigeling;baden van zuigeling
431835009;Dilatation of trachea using fluoroscopy guidance;Verwijding van de luchtpijp met behulp van fluoroscopie begeleiding;Dilatation of trachea using fluoroscopy guidance;dilatie van trachea onder fluoroscopische controle
433023004;Fluoroscopic dacryocystoplasty;fluoroscopische dacryocystoplasty;Fluoroscopic dacryocystoplasty;fluoroscopische dacryocystoplasty
438828007;Trichogram;trichogram;Trichogram;trichogram
438839005;Erythrocytapheresis;erythrocytapherese;Erythrocytapheresis;erytrocytaferese
439351007;Speculoscopy;Speculoscopy;Speculoscopy;speculumonderzoek
440353004;Antibody to nuclease measurement;Antilichaam tegen nuclease meting;#NAAM?;auto - nuclease -
442399006;Circumferential panniculectomy;rondlopende panniculectomy;Ze panniculectomy;circumferenti ? le panniculectomie
442426009;Lipectomy;lipectomy;Lipectomy;lipectomie
442732003;Circumferential lipectomy;rondlopende lipectomy;Ze lipectomy;circumferenti ? le lipectomie
442737009;Appendicovesicostomy;Appendicovesicostomy;Appendicovesicostomy;appendicovesicostomie
446051001;Subintimal angioplasty;subintimale angioplastiek;Subintimal angioplasty;subintimale angioplastie
446078004;Dermoscopic photography;Dermoscopic fotografie;Dermoscopic fotografie;dermoscopic fotografie
446125000;Electrohydraulic lithotripsy;elektrohydraulische lithotripsy;Elektrisch lithotripsy;electrohydraulische lithotripsie
446250007;D2 lymph node dissection;D2 lymfklierdissectie;D2 lymfklierdissectie;d2 lymfeklierdissectie
446598002;Laparoscopic salpingo-oophorectomy;Laparoscopische salpingo - oophorectomy;Laparoscopische salpingo - oophorectomy;laparoscopische salpingo - o ö phorectomie
446878003;Transluminal angioplasty;transluminale angioplastiek;Transluminale angioplasty;transluminele angioplastie
447001002;Falloposcopy;Falloposcopy;Falloposcopy;falloposcopie
447427005;Laparoscopic nephropyelolithotomy;laparoscopische nephropyelolithotomy;Laparoscopische nephropyelolithotomy;laparoscopische nefropyelolithotomie
447761008;Dome osteotomy;Dome osteotomie;Dome osteotomie;apex van een osteotomie
447946003;Right hemicolectomy and ileostomy;Rechts hemicolectomie en ileostoma;Juiste hemicolectomy en ileostomy;rechter hemicolectomie met ileostomie
448764002;Ultrasound elastography;ultrasound elastography;Ultrasone elastography;echografische elastografie
449147001;Infracoccygeal hysteropexy;Infracoccygeal hysteropexy;Infracoccygeal hysteropexy;infracoccygeal hysteropexie
449148006;Sacrohysteropexy;Sacrohysteropexy;Sacrohysteropexy;sacrohysteropexy
449290006;Megavoltage radiation therapy using photons and electrons;Megavoltage radiotherapie met behulp van fotonen en elektronen;Megavoltage radiation therapy using photons and electrons;megavoltstraling therapie met photons en elektron
449438004;Selective internal radiation using iodine radioisotope labeled ethiodized oil;Selectieve inwendige bestraling met behulp van radio - isotoop jodium gelabelde ethiodized olie;Selective internal radiation using iodine radioisotope labeled ethiodized oil;selectieve interne bestraling met jodium radio - gelabeled ethiodized olie
449864000;Surgical fixation of arytenoid cartilage;Chirurgische fixatie van bekerkraakbeentje;Surgical fixation of arytenoid cartilage;aryteno ï dopexie
450325006;Assessment using obsessive compulsive inventory;Beoordeling met behulp van obsessieve compulsieve inventaris;Assessment using obsessive compulsive inventory;onderzoek van dwangmatig inventory
450499007;Laparoscopic subtotal excision of gallbladder;Laparoscopische subtotaal excisie van de galblaas;Laparoscopic subtotal excision of gallbladder;laparoscopische partiele cholecystectomie
450500003;Laparoscopic cholecystostomy;laparoscopische cholecystostomy;Laparoscopische cholecystostomy;laparoscopisch plaatsen van een cholecystostomie
450505008;Angulation osteotomy;gehoekt osteotomie;osteotomia subtrochanterica;angulatie van een osteotomie
450507000;Adjustment to internal fixation device;Aanpassing aan interne fixatie apparaat;Adjustment to internal fixation device;aanpassen van interne fixatie
450754003;Assessment using mobility inventory for agoraphobia;Beoordeling met behulp van mobiliteit inventarisatie voor agorafobie;Assessment using mobility inventory for agoraphobia;onderzoek van beweeglijkheid inventory met agorafobie
450824002;Laparoscopic sacrocolpopexy;laparoscopische Sacrocolpopexie;Laparoscopische sacrocolpopexy;laparoscopische sacrocolpopexie
450918007;Nasopharyngolaryngoscopy;Nasopharyngolaryngoscopy;Nasopharyngolaryngoscopy;nasopharyngolaryngoscopy
472818003;Pleuroscopy;Pleuroscopy;Pleuroscopy;pleuroscopie
609207006;Revision gastrectomy;herziening gastrectomy;herziening gastrectomy;revisie van de en gastrectomie
697979005;Airway care management;Airway zorgmanagement;Airway zorgmanagement;airway behandeling behandeling
698009006;Bronchoscopic lung volume reduction;Bronchoscopische longvolumevermindering;Bronchoscopische longvolumevermindering;bronchoscopie met long volume reductie
698031003;Subtotal glossectomy;Subtotaal glossectomy;Subtotaal glossectomy;parti ë le glossectomie
698456001;Antidepressant therapy;antidepressietherapie;antidepressietherapie;anatidepressivumtherapie
699244005;Latarjet procedure;Latarjet procedure;Latarjet procedure;latarjet nao
699558008;Laparoscopic ureteroileostomy;laparoscopische ureteroileostomy;laparoscopische ureteroileostomy;laparoscopische uretero - ileostomie
699725002;Laparoscopic transureteroureterostomy;laparoscopische transureteroureterostomy;laparoscopische transureteroureterostomy;laparoscopische transuretero - ureterostomie
699726001;Pial synangiosis;pial synangiosis;pial synangiosis;pial - synangiosis
699830009;Food fortification education;Voedselverrijking onderwijs;Voedselverrijking onderwijs;voedsel fortification ntenvoorlichting
700099000;Assessment for preconception care;Evaluatie preconceptiezorg;Evaluatie preconceptiezorg;onderzoek voor preconceptionele zorg
700274009;Referral for procedure;Verwijzing voor procedure;Verwijzingsprocedure;verwijzingen nao voor procedure
702386002;Serotherapy;Serotherapy;Serotherapy;serumtherapie
702570008;Fluoroscopic ureterography;fluoroscopische artrografie;fluoroscopische ureterography;fluoroscopische ureterografie
702596005;Fertility preservation procedure;Fertiliteitspreservatie procedure;Fertiliteitspreservatie procedure;fertiliteit behoud nao
702603003;Laparoscopic hysterosacropexy;laparoscopische hysterosacropexy;laparoscopische hysterosacropexy;laparoscopische hysterosacropexy
703145006;Sterilization procedure;sterilisatieprocedure;sterilisatieprocedure;sterilisatie , chirurgische
704032000;Phosphodiesterase 5 inhibitor therapy;Fosfodi ë sterase 5 remmer;Fosfodi ë sterase 5 remmer;fosfodi - esterase 5 inhibitor therapie
707266006;Androgen deprivation therapy;Androgeendeprivatietherapie;Androgeendeprivatietherapie;anti - androgeentherapie
707805003;Dermofasciectomy;Dermofasciectomy;Dermofasciectomy;dermofasciectomy
707835005;Hemicraniotomy;Hemicraniotomy;Hemicraniotomy;hemicraniotomy
708633003;Laparoscopic gastropexy;laparoscopische gastropexy;laparoscopische gastropexy;laparoscopische gastropexie
708890001;Laparoscopic cardiomyotomy;laparoscopische cardiomyotomy;laparoscopische cardiomyotomy;laparoscopische myomectomie cardia
